order_id,order_timestamp,customer_id,country,amount,currency,status
O-1339,2025-11-03T01:26:00Z,C-0339,CA,946.19,CAD,CANCELLED
O-1340,2025-11-03T01:33:00Z,C-0340,US,1282.09,USD,CREATED
O-1341,2025-11-03T01:40:00Z,C-0341,GB,588.61,GBP,CANCELLED
O-1342,2025-11-03T01:47:00Z,C-0342,IN,1312.4,INR,PAID
O-1343,2025-11-03T01:54:00Z,C-0343,GB,130.58,GBP,CREATED
O-1344,2025-11-03T02:01:00Z,C-0344,CA,1496.22,CAD,CREATED
O-1345,2025-11-03T02:08:00Z,C-0345,US,667.94,USD,PAID
O-1346,2025-11-03T02:15:00Z,C-0346,US,682.21,USD,CREATED
O-1347,2025-11-03T02:22:00Z,C-0347,CA,1358.03,CAD,PAID
O-1348,2025-11-03T02:29:00Z,C-0348,CA,1200.33,CAD,CANCELLED
O-1349,2025-11-03T02:36:00Z,C-0349,CA,581.02,CAD,PAID
O-1350,2025-11-03T02:43:00Z,C-0350,AU,810.81,AUD,CREATED
O-1351,2025-11-03T02:50:00Z,C-0351,AU,279.88,AUD,PAID
O-1352,2025-11-03T02:57:00Z,C-0352,GB,1310.13,GBP,CREATED
O-1353,2025-11-03T03:04:00Z,C-0353,AU,761.57,AUD,CREATED
O-1354,2025-11-03T03:11:00Z,C-0354,AU,371.32,AUD,CREATED
O-1355,2025-11-03T03:18:00Z,C-0355,CA,705.57,CAD,CREATED
O-1356,2025-11-03T03:25:00Z,C-0356,US,1351.4,USD,CANCELLED
O-1357,2025-11-03T03:32:00Z,C-0357,CA,1026.09,CAD,PAID
O-1358,2025-11-03T03:39:00Z,C-0358,US,679.34,USD,CANCELLED
O-1359,2025-11-03T03:46:00Z,C-0359,GB,469.76,GBP,CANCELLED
O-1360,2025-11-03T03:53:00Z,C-0360,CA,701.55,CAD,CANCELLED
O-1361,2025-11-03T04:00:00Z,C-0361,AU,1499.08,AUD,CANCELLED
O-1362,2025-11-03T04:07:00Z,C-0362,US,378.69,USD,CREATED
O-1363,2025-11-03T04:14:00Z,C-0363,CA,874.97,CAD,CREATED
O-1364,2025-11-03T04:21:00Z,C-0364,CA,62.25,CAD,CREATED
O-1365,2025-11-03T04:28:00Z,C-0365,IN,433.49,INR,CREATED
O-1366,2025-11-03T04:35:00Z,C-0366,US,1368.61,USD,CREATED
O-1367,2025-11-03T04:42:00Z,C-0367,IN,1254.27,INR,CANCELLED
O-1368,2025-11-03T04:49:00Z,C-0368,AU,922.39,AUD,CANCELLED
O-1369,2025-11-03T04:56:00Z,C-0369,AU,965.83,AUD,CREATED
O-1370,2025-11-03T05:03:00Z,C-0370,CA,1026.31,CAD,CREATED
O-1371,2025-11-03T05:10:00Z,C-0371,AU,953.52,AUD,CREATED
O-1372,2025-11-03T05:17:00Z,C-0372,US,484.13,USD,CANCELLED
O-1373,2025-11-03T05:24:00Z,C-0373,US,881.97,USD,CREATED
O-1374,2025-11-03T05:31:00Z,C-0374,AU,162.5,AUD,CANCELLED
O-1375,2025-11-03T05:38:00Z,C-0375,CA,1128.8,CAD,PAID
O-1376,2025-11-03T05:45:00Z,C-0376,AU,224.27,AUD,CREATED
O-1377,2025-11-03T05:52:00Z,C-0377,CA,810.35,CAD,CANCELLED
O-1378,2025-11-03T05:59:00Z,C-0378,AU,407.75,AUD,CANCELLED
O-1379,2025-11-03T06:06:00Z,C-0379,CA,1127.44,CAD,CANCELLED
O-1380,2025-11-03T06:13:00Z,C-0380,US,718.45,USD,PAID
O-1381,2025-11-03T06:20:00Z,C-0381,AU,1138.6,AUD,PAID
O-1382,2025-11-03T06:27:00Z,C-0382,IN,1451.89,INR,CREATED
O-1383,2025-11-03T06:34:00Z,C-0383,CA,162.75,CAD,CANCELLED
O-1384,2025-11-03T06:41:00Z,C-0384,US,418.75,USD,PAID
O-1385,2025-11-03T06:48:00Z,C-0385,IN,571.82,INR,CREATED
O-1386,2025-11-03T06:55:00Z,C-0386,CA,889.3,CAD,CREATED
O-1387,2025-11-03T07:02:00Z,C-0387,CA,189.27,CAD,PAID
O-1388,2025-11-03T07:09:00Z,C-0388,IN,66.79,INR,CREATED
O-1389,2025-11-03T07:16:00Z,C-0389,CA,1375.43,CAD,PAID
O-1390,2025-11-03T07:23:00Z,C-0390,US,964.04,USD,CANCELLED
O-1391,2025-11-03T07:30:00Z,C-0391,CA,984.38,CAD,PAID
O-1392,2025-11-03T07:37:00Z,C-0392,AU,96.66,AUD,PAID
O-1393,2025-11-03T07:44:00Z,C-0393,CA,1494.01,CAD,PAID
O-1394,2025-11-03T07:51:00Z,C-0394,US,375.16,USD,CREATED
O-1395,2025-11-03T07:58:00Z,C-0395,AU,601.31,AUD,CANCELLED
O-1396,2025-11-03T08:05:00Z,C-0396,GB,646.12,GBP,CREATED
O-1397,2025-11-03T08:12:00Z,C-0397,AU,1331.56,AUD,CREATED
O-1398,2025-11-03T08:19:00Z,C-0398,US,1255.53,USD,CREATED
O-1399,2025-11-03T08:26:00Z,C-0399,IN,1410.41,INR,CANCELLED
O-1400,2025-11-03T08:33:00Z,C-0400,US,1044.71,USD,PAID
O-1401,2025-11-03T08:40:00Z,C-0401,IN,683.7,INR,PAID
O-1402,2025-11-03T08:47:00Z,C-0402,CA,176.05,CAD,CREATED
O-1403,2025-11-03T08:54:00Z,C-0403,CA,830.36,CAD,CREATED
O-1404,2025-11-03T09:01:00Z,C-0404,CA,119.01,CAD,CANCELLED
O-1405,2025-11-03T09:08:00Z,C-0405,AU,1453.26,AUD,CANCELLED
O-1406,2025-11-03T09:15:00Z,C-0406,US,1004.27,USD,CREATED
O-1407,2025-11-03T09:22:00Z,C-0407,GB,1457.51,GBP,PAID
O-1408,2025-11-03T09:29:00Z,C-0408,CA,388.05,CAD,PAID
O-1409,2025-11-03T09:36:00Z,C-0409,GB,331.65,GBP,CREATED
O-1410,2025-11-03T09:43:00Z,C-0410,AU,891.98,AUD,PAID
O-1411,2025-11-03T09:50:00Z,C-0411,CA,1168.32,CAD,CREATED
O-1412,2025-11-03T09:57:00Z,C-0412,US,437.59,USD,PAID
O-1413,2025-11-03T10:04:00Z,C-0413,AU,824.12,AUD,PAID
O-1414,2025-11-03T10:11:00Z,C-0414,US,1001.75,USD,PAID
O-1415,2025-11-03T10:18:00Z,C-0415,AU,51.84,AUD,PAID
O-1416,2025-11-03T10:25:00Z,C-0416,GB,505.94,GBP,PAID
O-1417,2025-11-03T10:32:00Z,C-0417,CA,107.03,CAD,CREATED
O-1418,2025-11-03T10:39:00Z,C-0418,IN,803.35,INR,CREATED
O-1419,2025-11-03T10:46:00Z,C-0419,US,730.08,USD,CANCELLED
O-1420,2025-11-03T10:53:00Z,C-0420,GB,902.69,GBP,CANCELLED
O-1421,2025-11-03T11:00:00Z,C-0421,GB,355.68,GBP,CREATED
O-1422,2025-11-03T11:07:00Z,C-0422,US,1099.05,USD,CREATED
O-1423,2025-11-03T11:14:00Z,C-0423,GB,473.4,GBP,CREATED
O-1424,2025-11-03T11:21:00Z,C-0424,US,119.41,USD,CANCELLED
O-1425,2025-11-03T11:28:00Z,C-0425,IN,656.62,INR,PAID
O-1426,2025-11-03T11:35:00Z,C-0426,IN,1077.23,INR,CANCELLED
O-1427,2025-11-03T11:42:00Z,C-0427,US,1351.92,USD,CANCELLED
O-1428,2025-11-03T11:49:00Z,C-0428,GB,248.05,GBP,PAID
O-1429,2025-11-03T11:56:00Z,C-0429,CA,947.75,CAD,CREATED
O-1430,2025-11-03T12:03:00Z,C-0430,GB,1076.86,GBP,CANCELLED
O-1431,2025-11-03T12:10:00Z,C-0431,GB,809.92,GBP,CANCELLED
O-1432,2025-11-03T12:17:00Z,C-0432,GB,919.98,GBP,PAID
O-1433,2025-11-03T12:24:00Z,C-0433,US,1283.61,USD,CREATED
O-1434,2025-11-03T12:31:00Z,C-0434,GB,1089.63,GBP,PAID
O-1435,2025-11-03T12:38:00Z,C-0435,IN,693.79,INR,PAID
O-1436,2025-11-03T12:45:00Z,C-0436,IN,528.23,INR,CANCELLED
O-1437,2025-11-03T12:52:00Z,C-0437,IN,641.5,INR,PAID
O-1438,2025-11-03T12:59:00Z,C-0438,CA,657.34,CAD,CREATED
O-1439,2025-11-03T13:06:00Z,C-0439,CA,580.22,CAD,PAID
O-1440,2025-11-03T13:13:00Z,C-0440,IN,128.69,INR,PAID
O-1441,2025-11-03T13:20:00Z,C-0441,US,664.86,USD,CREATED
O-1442,2025-11-03T13:27:00Z,C-0442,CA,1223.3,CAD,CREATED
O-1443,2025-11-03T13:34:00Z,C-0443,US,892.1,USD,CREATED
O-1444,2025-11-03T13:41:00Z,C-0444,GB,514.58,GBP,PAID
O-1445,2025-11-03T13:48:00Z,C-0445,IN,549.79,INR,CREATED
O-1446,2025-11-03T13:55:00Z,C-0446,IN,1306.1,INR,CREATED
O-1447,2025-11-03T14:02:00Z,C-0447,US,1453.55,USD,CREATED
O-1448,2025-11-03T14:09:00Z,C-0448,CA,546.92,CAD,CREATED
O-1449,2025-11-03T14:16:00Z,C-0449,GB,342.73,GBP,CREATED
O-1450,2025-11-03T14:23:00Z,C-0450,IN,359.64,INR,PAID
O-1451,2025-11-03T14:30:00Z,C-0451,CA,1272.7,CAD,CANCELLED
O-1452,2025-11-03T14:37:00Z,C-0452,US,1151.03,USD,CREATED
O-1453,2025-11-03T14:44:00Z,C-0453,AU,1216.62,AUD,CREATED
O-1454,2025-11-03T14:51:00Z,C-0454,GB,931.95,GBP,CREATED
O-1455,2025-11-03T14:58:00Z,C-0455,GB,68.59,GBP,CREATED
O-1456,2025-11-03T15:05:00Z,C-0456,CA,72.56,CAD,CANCELLED
O-1457,2025-11-03T15:12:00Z,C-0457,CA,1384.66,CAD,CANCELLED
O-1458,2025-11-03T15:19:00Z,C-0458,US,296.67,USD,PAID
O-1459,2025-11-03T15:26:00Z,C-0459,GB,996.3,GBP,PAID
O-1460,2025-11-03T15:33:00Z,C-0460,AU,1119.22,AUD,PAID
O-1461,2025-11-03T15:40:00Z,C-0461,US,1126.78,USD,PAID
O-1462,2025-11-03T15:47:00Z,C-0462,IN,647.15,INR,CANCELLED
O-1463,2025-11-03T15:54:00Z,C-0463,AU,573.98,AUD,CREATED
O-1464,2025-11-03T16:01:00Z,C-0464,CA,1171.95,CAD,CREATED
O-1465,2025-11-03T16:08:00Z,C-0465,GB,154.89,GBP,PAID
O-1466,2025-11-03T16:15:00Z,C-0466,AU,261.39,AUD,CREATED
O-1467,2025-11-03T16:22:00Z,C-0467,US,1020.73,USD,CANCELLED
O-1468,2025-11-03T16:29:00Z,C-0468,IN,1003.05,INR,CANCELLED
O-1469,2025-11-03T16:36:00Z,C-0469,GB,679.8,GBP,CANCELLED
O-1470,2025-11-03T16:43:00Z,C-0470,AU,1139.77,AUD,PAID
O-1471,2025-11-03T16:50:00Z,C-0471,CA,661.97,CAD,CANCELLED
O-1472,2025-11-03T16:57:00Z,C-0472,GB,745.35,GBP,CREATED
O-1473,2025-11-03T17:04:00Z,C-0473,CA,96.76,CAD,CANCELLED
O-1474,2025-11-03T17:11:00Z,C-0474,GB,110.53,GBP,PAID
O-1475,2025-11-03T17:18:00Z,C-0475,CA,1419.63,CAD,PAID
O-1476,2025-11-03T17:25:00Z,C-0476,CA,455.49,CAD,PAID
O-1477,2025-11-03T17:32:00Z,C-0477,US,761.16,USD,CANCELLED
O-1478,2025-11-03T17:39:00Z,C-0478,AU,219.9,AUD,CREATED
O-1479,2025-11-03T17:46:00Z,C-0479,AU,765.39,AUD,CREATED
O-1480,2025-11-03T17:53:00Z,C-0480,CA,135.95,CAD,CREATED
O-1481,2025-11-03T18:00:00Z,C-0481,US,671.24,USD,CANCELLED
O-1482,2025-11-03T18:07:00Z,C-0482,US,1297.3,USD,CREATED
O-1483,2025-11-03T18:14:00Z,C-0483,IN,872.9,INR,CREATED
O-1484,2025-11-03T18:21:00Z,C-0484,IN,455.59,INR,CANCELLED
O-1485,2025-11-03T18:28:00Z,C-0485,US,1450.31,USD,PAID
O-1486,2025-11-03T18:35:00Z,C-0486,GB,706.34,GBP,CREATED
O-1487,2025-11-03T18:42:00Z,C-0487,CA,159.55,CAD,PAID
O-1488,2025-11-03T18:49:00Z,C-0488,AU,670.44,AUD,CANCELLED
O-1489,2025-11-03T18:56:00Z,C-0489,GB,145.61,GBP,CANCELLED
O-1490,2025-11-03T19:03:00Z,C-0490,CA,355.71,CAD,PAID
O-1491,2025-11-03T19:10:00Z,C-0491,US,780.41,USD,PAID
O-1492,2025-11-03T19:17:00Z,C-0492,GB,779.63,GBP,CANCELLED
O-1493,2025-11-03T19:24:00Z,C-0493,CA,1099.25,CAD,CREATED
O-1494,2025-11-03T19:31:00Z,C-0494,AU,377.32,AUD,PAID
O-1495,2025-11-03T19:38:00Z,C-0495,CA,319.99,CAD,CREATED
O-1496,2025-11-03T19:45:00Z,C-0496,AU,1147.52,AUD,CREATED
O-1497,2025-11-03T19:52:00Z,C-0497,US,290.4,USD,CREATED
O-1498,2025-11-03T19:59:00Z,C-0498,IN,712.01,INR,CREATED
O-1499,2025-11-03T20:06:00Z,C-0499,GB,689.89,GBP,CREATED
O-1500,2025-11-03T20:13:00Z,C-0500,GB,505.12,GBP,CREATED
O-1501,2025-11-03T20:20:00Z,C-0501,CA,251.91,CAD,PAID
O-1502,2025-11-03T20:27:00Z,C-0502,IN,680.05,INR,CANCELLED
O-1503,2025-11-03T20:34:00Z,C-0503,CA,899.39,CAD,CANCELLED
O-1504,2025-11-03T20:41:00Z,C-0504,GB,139.06,GBP,CANCELLED
O-1505,2025-11-03T20:48:00Z,C-0505,IN,85.28,INR,CANCELLED
O-1506,2025-11-03T20:55:00Z,C-0506,CA,142.79,CAD,PAID
O-1507,2025-11-03T21:02:00Z,C-0507,GB,903.3,GBP,CANCELLED
O-1508,2025-11-03T21:09:00Z,C-0508,IN,883.08,INR,CREATED
O-1509,2025-11-03T21:16:00Z,C-0509,US,691.11,USD,CREATED
O-1510,2025-11-03T21:23:00Z,C-0510,AU,502.64,AUD,CANCELLED
O-1511,2025-11-03T21:30:00Z,C-0511,GB,251.77,GBP,PAID
O-1512,2025-11-03T21:37:00Z,C-0512,IN,182.15,INR,CANCELLED
O-1513,2025-11-03T21:44:00Z,C-0513,US,771.69,USD,PAID
O-1514,2025-11-03T21:51:00Z,C-0514,US,394.18,USD,CANCELLED
O-1515,2025-11-03T21:58:00Z,C-0515,IN,800.38,INR,CREATED
O-1516,2025-11-03T22:05:00Z,C-0516,AU,564.93,AUD,CANCELLED
O-1517,2025-11-03T22:12:00Z,C-0517,IN,630.89,INR,CANCELLED
O-1518,2025-11-03T22:19:00Z,C-0518,GB,106.98,GBP,CREATED
O-1519,2025-11-03T22:26:00Z,C-0519,CA,126.89,CAD,PAID
O-1520,2025-11-03T22:33:00Z,C-0520,GB,1027.22,GBP,CANCELLED
O-1521,2025-11-03T22:40:00Z,C-0521,CA,1093.89,CAD,CREATED
O-1522,2025-11-03T22:47:00Z,C-0522,GB,1313.72,GBP,CANCELLED
O-1523,2025-11-03T22:54:00Z,C-0523,US,886.63,USD,PAID
O-1524,2025-11-03T23:01:00Z,C-0524,CA,486.04,CAD,CREATED
O-1525,2025-11-03T23:08:00Z,C-0525,IN,219.56,INR,CREATED
O-1526,2025-11-03T23:15:00Z,C-0526,US,485.09,USD,CANCELLED
O-1527,2025-11-03T23:22:00Z,C-0527,CA,1225.38,CAD,CREATED
O-1528,2025-11-03T23:29:00Z,C-0528,GB,167.38,GBP,CREATED
O-1529,2025-11-03T23:36:00Z,C-0529,IN,777.48,INR,PAID
O-1530,2025-11-03T23:43:00Z,C-0530,CA,484.03,CAD,PAID
O-1531,2025-11-03T23:50:00Z,C-0531,CA,1423.07,CAD,CANCELLED
O-1532,2025-11-03T23:57:00Z,C-0532,AU,363.02,AUD,PAID
O-1533,2025-11-04T00:04:00Z,C-0533,AU,143.43,AUD,PAID
O-1534,2025-11-04T00:11:00Z,C-0534,GB,1163.19,GBP,CREATED
O-1535,2025-11-04T00:18:00Z,C-0535,GB,85.49,GBP,CANCELLED
O-1536,2025-11-04T00:25:00Z,C-0536,GB,222.64,GBP,CANCELLED
O-1537,2025-11-04T00:32:00Z,C-0537,AU,268.5,AUD,CREATED
O-1538,2025-11-04T00:39:00Z,C-0538,GB,1219.29,GBP,PAID
O-1539,2025-11-04T00:46:00Z,C-0539,IN,94.23,INR,CANCELLED
O-1540,2025-11-04T00:53:00Z,C-0540,AU,1455.3,AUD,CREATED
O-1541,2025-11-04T01:00:00Z,C-0541,CA,1136.02,CAD,CANCELLED
O-1542,2025-11-04T01:07:00Z,C-0542,AU,815.0,AUD,CANCELLED
O-1543,2025-11-04T01:14:00Z,C-0543,IN,1358.84,INR,PAID
O-1544,2025-11-04T01:21:00Z,C-0544,CA,1027.11,CAD,CREATED
O-1545,2025-11-04T01:28:00Z,C-0545,IN,708.67,INR,CANCELLED
O-1546,2025-11-04T01:35:00Z,C-0546,IN,769.27,INR,CANCELLED
O-1547,2025-11-04T01:42:00Z,C-0547,AU,1230.83,AUD,CREATED
O-1548,2025-11-04T01:49:00Z,C-0548,AU,1313.31,AUD,PAID
O-1549,2025-11-04T01:56:00Z,C-0549,IN,1314.95,INR,CREATED
O-1550,2025-11-04T02:03:00Z,C-0550,US,1075.76,USD,CREATED
O-1551,2025-11-04T02:10:00Z,C-0551,US,449.04,USD,PAID
O-1552,2025-11-04T02:17:00Z,C-0552,CA,690.5,CAD,CREATED
O-1553,2025-11-04T02:24:00Z,C-0553,AU,1251.64,AUD,PAID
O-1554,2025-11-04T02:31:00Z,C-0554,AU,1230.55,AUD,CANCELLED
O-1555,2025-11-04T02:38:00Z,C-0555,US,639.9,USD,CANCELLED
O-1556,2025-11-04T02:45:00Z,C-0556,GB,579.72,GBP,CANCELLED
O-1557,2025-11-04T02:52:00Z,C-0557,US,581.12,USD,PAID
O-1558,2025-11-04T02:59:00Z,C-0558,CA,1398.31,CAD,CREATED
O-1559,2025-11-04T03:06:00Z,C-0559,CA,1193.33,CAD,PAID
O-1560,2025-11-04T03:13:00Z,C-0560,US,451.71,USD,CANCELLED
O-1561,2025-11-04T03:20:00Z,C-0561,AU,1145.5,AUD,CANCELLED
O-1562,2025-11-04T03:27:00Z,C-0562,IN,934.56,INR,PAID
O-1563,2025-11-04T03:34:00Z,C-0563,US,406.21,USD,PAID
O-1564,2025-11-04T03:41:00Z,C-0564,GB,1412.13,GBP,CREATED
O-1565,2025-11-04T03:48:00Z,C-0565,GB,652.18,GBP,CANCELLED
O-1566,2025-11-04T03:55:00Z,C-0566,AU,472.69,AUD,PAID
O-1567,2025-11-04T04:02:00Z,C-0567,AU,647.14,AUD,CREATED
O-1568,2025-11-04T04:09:00Z,C-0568,IN,122.33,INR,CANCELLED
O-1569,2025-11-04T04:16:00Z,C-0569,GB,818.0,GBP,CREATED
O-1570,2025-11-04T04:23:00Z,C-0570,GB,875.32,GBP,CREATED
O-1571,2025-11-04T04:30:00Z,C-0571,AU,458.17,AUD,PAID
O-1572,2025-11-04T04:37:00Z,C-0572,GB,548.64,GBP,CREATED
O-1573,2025-11-04T04:44:00Z,C-0573,IN,305.35,INR,CREATED
O-1574,2025-11-04T04:51:00Z,C-0574,US,799.52,USD,CANCELLED
O-1575,2025-11-04T04:58:00Z,C-0575,US,1431.5,USD,CREATED
O-1576,2025-11-04T05:05:00Z,C-0576,GB,1186.03,GBP,CREATED
O-1577,2025-11-04T05:12:00Z,C-0577,GB,59.89,GBP,CANCELLED
O-1578,2025-11-04T05:19:00Z,C-0578,US,964.44,USD,CANCELLED
O-1579,2025-11-04T05:26:00Z,C-0579,CA,1128.56,CAD,CANCELLED
O-1580,2025-11-04T05:33:00Z,C-0580,US,536.86,USD,CREATED
O-1581,2025-11-04T05:40:00Z,C-0581,US,1164.11,USD,CREATED
O-1582,2025-11-04T05:47:00Z,C-0582,CA,226.11,CAD,CANCELLED
O-1583,2025-11-04T05:54:00Z,C-0583,GB,527.66,GBP,CREATED
O-1584,2025-11-04T06:01:00Z,C-0584,AU,1250.66,AUD,CREATED
O-1585,2025-11-04T06:08:00Z,C-0585,IN,1471.8,INR,CANCELLED
O-1586,2025-11-04T06:15:00Z,C-0586,AU,1222.9,AUD,PAID
O-1587,2025-11-04T06:22:00Z,C-0587,IN,84.37,INR,PAID
O-1588,2025-11-04T06:29:00Z,C-0588,US,1192.93,USD,PAID
O-1589,2025-11-04T06:36:00Z,C-0589,CA,1402.06,CAD,CREATED
O-1590,2025-11-04T06:43:00Z,C-0590,IN,1484.01,INR,CREATED
O-1591,2025-11-04T06:50:00Z,C-0591,IN,402.37,INR,CREATED
O-1592,2025-11-04T06:57:00Z,C-0592,AU,450.58,AUD,PAID
O-1593,2025-11-04T07:04:00Z,C-0593,CA,431.63,CAD,CANCELLED
O-1594,2025-11-04T07:11:00Z,C-0594,IN,1337.55,INR,CREATED
O-1595,2025-11-04T07:18:00Z,C-0595,IN,1345.12,INR,CANCELLED
O-1596,2025-11-04T07:25:00Z,C-0596,CA,1461.37,CAD,CANCELLED
O-1597,2025-11-04T07:32:00Z,C-0597,IN,570.0,INR,CREATED
O-1598,2025-11-04T07:39:00Z,C-0598,CA,1207.69,CAD,CREATED
O-1599,2025-11-04T07:46:00Z,C-0599,IN,146.02,INR,CREATED
O-1600,2025-11-04T07:53:00Z,C-0600,AU,831.85,AUD,CANCELLED
O-1601,2025-11-04T08:00:00Z,C-0601,US,147.7,USD,CREATED
O-1602,2025-11-04T08:07:00Z,C-0602,CA,480.55,CAD,CREATED
O-1603,2025-11-04T08:14:00Z,C-0603,IN,274.97,INR,CANCELLED
O-1604,2025-11-04T08:21:00Z,C-0604,CA,687.28,CAD,CREATED
O-1605,2025-11-04T08:28:00Z,C-0605,CA,933.83,CAD,CANCELLED
O-1606,2025-11-04T08:35:00Z,C-0606,CA,970.02,CAD,PAID
O-1607,2025-11-04T08:42:00Z,C-0607,US,1016.64,USD,CANCELLED
O-1608,2025-11-04T08:49:00Z,C-0608,CA,784.24,CAD,CREATED
O-1609,2025-11-04T08:56:00Z,C-0609,AU,1430.6,AUD,PAID
O-1610,2025-11-04T09:03:00Z,C-0610,GB,1026.79,GBP,CANCELLED
O-1611,2025-11-04T09:10:00Z,C-0611,US,215.56,USD,PAID
O-1612,2025-11-04T09:17:00Z,C-0612,CA,562.36,CAD,CREATED
O-1613,2025-11-04T09:24:00Z,C-0613,US,919.49,USD,CREATED
O-1614,2025-11-04T09:31:00Z,C-0614,IN,1424.77,INR,CANCELLED
O-1615,2025-11-04T09:38:00Z,C-0615,IN,1151.73,INR,CREATED
O-1616,2025-11-04T09:45:00Z,C-0616,AU,808.31,AUD,CANCELLED
O-1617,2025-11-04T09:52:00Z,C-0617,CA,984.85,CAD,PAID
O-1618,2025-11-04T09:59:00Z,C-0618,US,68.09,USD,PAID
O-1619,2025-11-04T10:06:00Z,C-0619,IN,791.09,INR,CREATED
O-1620,2025-11-04T10:13:00Z,C-0620,US,414.81,USD,CANCELLED
O-1621,2025-11-04T10:20:00Z,C-0621,IN,345.42,INR,CREATED
O-1622,2025-11-04T10:27:00Z,C-0622,CA,1050.15,CAD,CANCELLED
O-1623,2025-11-04T10:34:00Z,C-0623,AU,210.28,AUD,PAID
O-1624,2025-11-04T10:41:00Z,C-0624,IN,283.8,INR,CREATED
O-1625,2025-11-04T10:48:00Z,C-0625,IN,1495.98,INR,CREATED
O-1626,2025-11-04T10:55:00Z,C-0626,CA,1011.72,CAD,CREATED
O-1627,2025-11-04T11:02:00Z,C-0627,US,838.5,USD,CANCELLED
O-1628,2025-11-04T11:09:00Z,C-0628,CA,1281.5,CAD,CREATED
O-1629,2025-11-04T11:16:00Z,C-0629,AU,1196.73,AUD,CREATED
O-1630,2025-11-04T11:23:00Z,C-0630,AU,208.4,AUD,PAID
O-1631,2025-11-04T11:30:00Z,C-0631,AU,378.0,AUD,CANCELLED
O-1632,2025-11-04T11:37:00Z,C-0632,US,560.52,USD,CREATED
O-1633,2025-11-04T11:44:00Z,C-0633,CA,717.09,CAD,CREATED
O-1634,2025-11-04T11:51:00Z,C-0634,AU,929.56,AUD,PAID
O-1635,2025-11-04T11:58:00Z,C-0635,US,484.66,USD,CREATED
O-1636,2025-11-04T12:05:00Z,C-0636,IN,802.77,INR,CANCELLED
O-1637,2025-11-04T12:12:00Z,C-0637,GB,138.41,GBP,CANCELLED
O-1638,2025-11-04T12:19:00Z,C-0638,US,691.46,USD,CREATED
O-1639,2025-11-04T12:26:00Z,C-0639,GB,536.44,GBP,CREATED
O-1640,2025-11-04T12:33:00Z,C-0640,GB,297.49,GBP,PAID
O-1641,2025-11-04T12:40:00Z,C-0641,IN,769.21,INR,PAID
O-1642,2025-11-04T12:47:00Z,C-0642,US,791.61,USD,CANCELLED
O-1643,2025-11-04T12:54:00Z,C-0643,AU,268.09,AUD,CREATED
O-1644,2025-11-04T13:01:00Z,C-0644,AU,538.65,AUD,CREATED
O-1645,2025-11-04T13:08:00Z,C-0645,CA,1273.52,CAD,CANCELLED
O-1646,2025-11-04T13:15:00Z,C-0646,AU,963.53,AUD,CREATED
O-1647,2025-11-04T13:22:00Z,C-0647,CA,214.0,CAD,CANCELLED
O-1648,2025-11-04T13:29:00Z,C-0648,GB,814.21,GBP,CREATED
O-1649,2025-11-04T13:36:00Z,C-0649,AU,899.96,AUD,CREATED
O-1650,2025-11-04T13:43:00Z,C-0650,AU,281.66,AUD,CREATED
O-1651,2025-11-04T13:50:00Z,C-0651,GB,526.3,GBP,CREATED
O-1652,2025-11-04T13:57:00Z,C-0652,US,1243.1,USD,PAID
O-1653,2025-11-04T14:04:00Z,C-0653,US,96.83,USD,CREATED
O-1654,2025-11-04T14:11:00Z,C-0654,GB,419.04,GBP,PAID
O-1655,2025-11-04T14:18:00Z,C-0655,GB,642.38,GBP,CREATED
O-1656,2025-11-04T14:25:00Z,C-0656,US,762.12,USD,CREATED
O-1657,2025-11-04T14:32:00Z,C-0657,GB,455.82,GBP,CANCELLED
O-1658,2025-11-04T14:39:00Z,C-0658,IN,389.97,INR,CREATED
O-1659,2025-11-04T14:46:00Z,C-0659,IN,467.23,INR,PAID
O-1660,2025-11-04T14:53:00Z,C-0660,US,262.38,USD,CANCELLED
O-1661,2025-11-04T15:00:00Z,C-0661,IN,712.73,INR,CANCELLED
O-1662,2025-11-04T15:07:00Z,C-0662,GB,241.19,GBP,CREATED
O-1663,2025-11-04T15:14:00Z,C-0663,CA,1109.27,CAD,CANCELLED
O-1664,2025-11-04T15:21:00Z,C-0664,IN,222.23,INR,CANCELLED
O-1665,2025-11-04T15:28:00Z,C-0665,GB,855.63,GBP,CANCELLED
O-1666,2025-11-04T15:35:00Z,C-0666,AU,715.71,AUD,CANCELLED
O-1667,2025-11-04T15:42:00Z,C-0667,IN,394.44,INR,PAID
O-1668,2025-11-04T15:49:00Z,C-0668,US,456.61,USD,CANCELLED
O-1669,2025-11-04T15:56:00Z,C-0669,GB,644.66,GBP,PAID
O-1670,2025-11-04T16:03:00Z,C-0670,CA,1402.61,CAD,CREATED
O-1671,2025-11-04T16:10:00Z,C-0671,CA,309.06,CAD,PAID
O-1672,2025-11-04T16:17:00Z,C-0672,IN,1494.08,INR,CANCELLED
O-1673,2025-11-04T16:24:00Z,C-0673,IN,1322.24,INR,CANCELLED
O-1674,2025-11-04T16:31:00Z,C-0674,US,162.37,USD,CANCELLED
O-1675,2025-11-04T16:38:00Z,C-0675,GB,702.13,GBP,PAID
O-1676,2025-11-04T16:45:00Z,C-0676,AU,887.52,AUD,PAID
O-1677,2025-11-04T16:52:00Z,C-0677,US,443.59,USD,CREATED
O-1678,2025-11-04T16:59:00Z,C-0678,IN,450.05,INR,PAID
